Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000101084.19	na	99.06%	99.06%	99.17%	99.06%	na	99.06%	99.06%	98.84%	99.06%	98.94%	99.06%	na	98.94%	99.06%	99.06%	na	na	99.06%	99.15%	99.06%	99.06%	99.06%	na	99.06%	na	99.06%	99.06%	99.13%	98.81%	99.06%	99.18%	na	99.06%
ENSG00000101162.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000101189.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101197.13	100.00%	88.04%	100.00%	80.87%	100.00%	100.00%	80.87%	100.00%	80.78%	100.00%	100.00%	100.00%	100.00%	100.00%	88.04%	100.00%	88.04%	80.87%	80.87%	80.87%	88.04%	80.87%	80.66%	100.00%	100.00%	80.81%	100.00%	100.00%	80.87%	100.00%	80.87%	88.04%	88.02%	88.04%
ENSG00000101335.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101405.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101856.10	na	99.97%	na	99.97%	99.97%	99.97%	na	99.97%	na	na	na	na	na	99.97%	na	na	99.97%	99.97%	99.97%	na	99.97%	99.97%	na	99.97%	na	99.97%	na	99.97%	99.97%	99.97%	na	99.97%	na	99.97%
ENSG00000101888.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101951.17	na	100.00%	96.69%	na	100.00%	96.69%	96.64%	96.64%	96.64%	96.69%	na	na	96.64%	100.00%	96.64%	100.00%	na	96.69%	100.00%	96.69%	na	96.64%	na	100.00%	96.64%	na	96.69%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000102007.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102145.16	99.45%	99.45%	99.22%	99.22%	99.45%	na	95.96%	99.22%	95.69%	99.45%	99.22%	99.45%	99.22%	95.82%	95.96%	99.45%	95.96%	99.45%	95.69%	95.82%	99.22%	99.53%	95.67%	99.22%	99.45%	99.45%	95.69%	99.45%	95.96%	99.45%	99.46%	99.45%	99.22%	95.96%
ENSG00000102239.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102265.12	100.00%	100.00%	99.90%	98.76%	100.00%	na	99.35%	100.00%	100.00%	100.00%	na	99.82%	99.82%	100.00%	100.00%	100.00%	na	na	100.00%	99.32%	100.00%	100.00%	100.00%	98.96%	100.00%	na	100.00%	100.00%	100.00%	99.45%	100.00%	100.00%	na	99.79%
ENSG00000102390.11	95.02%	95.02%	95.02%	95.02%	95.02%	na	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%
ENSG00000102401.20	80.69%	83.11%	80.69%	81.92%	80.69%	na	81.50%	82.38%	81.50%	81.50%	81.50%	81.50%	81.50%	80.69%	81.50%	81.48%	81.49%	80.69%	81.50%	81.50%	84.98%	80.69%	80.69%	81.50%	81.50%	81.62%	81.50%	80.69%	81.50%	80.69%	81.50%	80.69%	83.11%	81.50%
ENSG00000102409.10	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000102854.16	88.03%	86.62%	86.33%	84.15%	87.09%	76.41%	85.52%	85.96%	86.29%	85.60%	83.17%	89.22%	84.84%	85.96%	86.41%	84.58%	85.95%	83.23%	85.81%	85.04%	86.28%	85.32%	85.19%	86.45%	89.20%	87.52%	83.94%	86.33%	86.32%	81.40%	83.72%	86.70%	83.22%	84.50%
ENSG00000102890.16	81.89%	78.11%	82.79%	82.76%	84.63%	82.92%	88.08%	85.92%	84.68%	82.76%	84.79%	84.93%	80.43%	77.64%	82.88%	80.57%	78.19%	80.54%	85.81%	80.43%	84.60%	84.77%	80.43%	85.83%	84.65%	84.71%	84.94%	83.05%	87.95%	84.54%	84.60%	80.44%	85.94%	81.75%
ENSG00000102891.4	0.00%	0.00%	0.00%	0.00%	0.00%	na	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%
ENSG00000102931.8	89.75%	na	na	91.92%	91.92%	na	91.92%	na	na	91.92%	91.92%	91.92%	na	89.78%	91.92%	91.92%	na	91.92%	91.92%	91.92%	na	91.92%	91.92%	na	91.92%	91.92%	91.92%	91.92%	na	91.92%	91.92%	91.92%	na	91.92%
ENSG00000102962.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102978.13	98.44%	98.21%	96.75%	96.08%	97.11%	98.44%	98.44%	92.40%	98.44%	97.98%	96.26%	97.46%	96.11%	97.01%	na	95.91%	94.31%	96.05%	94.41%	96.69%	94.72%	97.46%	97.92%	98.44%	97.97%	96.63%	97.99%	97.99%	98.44%	98.44%	94.46%	94.25%	97.94%	na
ENSG00000102981.10	99.98%	99.98%	99.98%	99.98%	na	na	99.98%	na	99.98%	99.98%	99.98%	na	na	99.98%	na	99.98%	na	99.98%	99.98%	99.98%	99.98%	na	na	na	99.98%	na	na	na	99.98%	na	na	99.98%	99.98%	99.98%
ENSG00000103035.11	na	100.00%	na	na	na	na	100.00%	na	93.86%	93.86%	na	93.63%	100.00%	100.00%	100.00%	93.62%	na	100.00%	na	93.86%	100.00%	100.00%	98.27%	na	98.48%	na	na	100.00%	98.46%	na	93.62%	100.00%	100.00%	na
ENSG00000103152.12	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000103254.10	na	na	89.84%	90.83%	88.26%	na	89.84%	86.88%	88.20%	89.84%	90.97%	na	89.84%	89.84%	89.84%	90.73%	90.10%	89.84%	87.97%	91.30%	90.86%	88.18%	89.84%	87.46%	89.28%	88.18%	90.09%	na	86.75%	90.14%	88.18%	89.84%	90.80%	89.28%
ENSG00000103260.9	82.32%	na	93.13%	91.24%	93.13%	na	na	93.13%	91.24%	na	82.32%	93.11%	93.13%	93.13%	93.13%	82.33%	93.13%	93.13%	93.13%	93.13%	na	91.24%	93.13%	93.13%	na	na	93.13%	na	93.13%	93.13%	93.13%	93.13%	93.13%	93.13%
ENSG00000103269.14	100.00%	100.00%	99.99%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	86.48%	100.00%	100.00%	99.91%	100.00%	100.00%	99.63%	100.00%	100.00%	100.00%	100.00%	99.61%	100.00%	100.00%	100.00%	99.73%	100.00%	100.00%	93.69%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000103343.13	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000103507.14	93.15%	93.80%	na	na	na	92.18%	93.07%	93.09%	93.24%	92.14%	93.20%	91.85%	93.24%	92.00%	na	93.01%	88.29%	93.61%	92.71%	93.10%	na	93.36%	92.78%	94.53%	na	92.15%	93.52%	92.62%	93.52%	93.78%	93.18%	93.93%	93.37%	93.18%
ENSG00000104142.11	86.97%	86.99%	86.96%	99.99%	87.02%	na	86.99%	87.02%	86.83%	87.02%	99.79%	99.97%	86.99%	87.01%	86.99%	99.97%	na	99.99%	99.95%	87.00%	99.98%	87.02%	86.92%	87.00%	100.00%	87.00%	87.02%	86.99%	86.99%	99.97%	86.93%	87.00%	na	87.01%
ENSG00000104472.10	na	na	94.46%	92.34%	na	na	94.46%	na	94.46%	na	na	na	na	94.46%	na	na	na	94.46%	94.46%	94.46%	94.46%	na	94.46%	na	94.46%	na	na	na	94.46%	94.46%	na	94.46%	94.46%	na
ENSG00000104825.17	93.96%	89.82%	96.00%	96.00%	96.14%	97.12%	92.85%	96.00%	94.08%	96.03%	93.96%	100.00%	95.67%	96.39%	96.14%	95.99%	100.00%	95.28%	95.29%	96.00%	96.00%	96.50%	96.00%	95.88%	90.05%	93.96%	95.28%	96.00%	96.14%	97.12%	96.17%	96.14%	93.96%	96.00%
ENSG00000104863.12	98.44%	98.73%	100.00%	100.00%	100.00%	98.49%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	94.53%	na	98.43%	98.74%	98.44%	98.44%	na	98.22%	98.61%	na	100.00%	100.00%	100.00%	100.00%	100.00%	98.22%	100.00%	98.44%	na
ENSG00000104889.7	87.63%	na	91.88%	na	91.50%	na	91.88%	91.88%	na	91.88%	91.88%	91.88%	91.88%	91.18%	91.04%	91.88%	89.72%	91.88%	91.88%	91.88%	91.88%	93.04%	93.91%	na	93.04%	91.04%	91.88%	91.88%	90.28%	91.88%	91.88%	91.88%	91.88%	na
ENSG00000104899.8	100.00%	100.00%	na	99.77%	100.00%	na	99.97%	100.00%	100.00%	93.56%	99.99%	93.56%	100.00%	99.98%	93.56%	100.00%	100.00%	99.94%	99.99%	na	93.56%	100.00%	89.70%	100.00%	na	99.99%	99.98%	100.00%	na	93.56%	na	93.56%	100.00%	100.00%
ENSG00000104918.8	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104938.18	98.88%	99.70%	90.32%	100.00%	100.00%	na	98.64%	99.78%	100.00%	na	93.79%	98.03%	93.79%	100.00%	99.43%	na	na	98.46%	99.64%	96.90%	99.90%	94.65%	100.00%	99.80%	99.52%	99.79%	99.79%	na	96.89%	99.76%	100.00%	99.78%	99.76%	na
ENSG00000104976.13	92.86%	97.99%	96.55%	96.55%	98.03%	na	96.55%	na	96.55%	98.00%	96.53%	na	96.53%	93.66%	98.03%	100.00%	96.50%	96.55%	96.51%	96.55%	96.51%	98.02%	100.00%	98.03%	100.00%	98.03%	96.51%	na	98.03%	na	96.53%	na	97.99%	98.02%
ENSG00000104979.9	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	98.55%	na	100.00%	100.00%	na	na	97.15%	100.00%	na	100.00%	97.15%	na	100.00%
ENSG00000105137.13	88.21%	83.73%	na	na	83.73%	na	83.73%	87.20%	87.17%	83.73%	86.26%	87.39%	88.32%	88.96%	87.11%	83.73%	88.31%	87.11%	87.20%	87.20%	na	83.73%	87.20%	89.29%	88.37%	87.21%	88.98%	83.73%	83.73%	88.26%	89.04%	87.16%	87.20%	87.22%
ENSG00000105141.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105146.14	85.27%	90.41%	87.44%	91.78%	85.27%	91.78%	85.16%	89.20%	91.78%	91.40%	85.72%	91.78%	92.73%	86.59%	91.78%	91.78%	85.71%	85.27%	85.27%	91.78%	84.18%	85.84%	85.27%	85.27%	85.27%	91.78%	91.78%	86.94%	83.51%	83.51%	85.27%	86.85%	85.27%	85.27%
ENSG00000105185.12	97.70%	97.70%	97.11%	94.59%	97.70%	na	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	91.59%	97.70%	97.70%	92.17%	97.70%	97.70%	97.70%	97.70%	97.70%	91.59%	94.59%	97.70%	97.70%	97.70%	na	97.70%	94.59%	97.70%	94.59%	97.70%	na
ENSG00000105198.12	86.00%	100.00%	86.00%	100.00%	100.00%	86.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	86.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000105246.6	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na
ENSG00000105261.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105369.10	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%
ENSG00000105371.10	na	99.47%	na	na	99.47%	na	99.47%	99.47%	na	na	99.47%	na	na	99.47%	na	na	na	99.47%	99.47%	na	99.47%	99.47%	99.47%	na	na	99.47%	99.47%	na	99.47%	na	99.47%	99.47%	na	99.47%
ENSG00000105376.5	na	86.18%	73.18%	85.64%	na	na	87.34%	83.91%	87.29%	87.28%	na	na	85.63%	na	85.64%	na	na	85.61%	87.33%	na	na	na	85.44%	na	87.29%	83.91%	na	83.91%	85.63%	na	na	85.63%	na	na
ENSG00000105472.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105519.18	98.25%	90.43%	98.28%	98.90%	100.00%	89.14%	99.17%	98.25%	92.22%	na	97.77%	na	na	98.23%	91.36%	83.57%	86.55%	98.26%	98.28%	98.68%	86.78%	86.48%	98.23%	89.41%	86.50%	97.73%	na	89.23%	96.94%	na	na	98.25%	88.83%	98.27%
ENSG00000105550.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105640.13	na	98.27%	na	93.11%	99.30%	na	99.45%	99.80%	98.65%	99.74%	93.11%	na	na	99.80%	na	91.08%	na	93.76%	na	93.14%	99.80%	na	na	na	98.64%	93.35%	93.13%	92.50%	93.14%	99.34%	92.58%	99.51%	93.56%	99.81%
ENSG00000105672.15	99.31%	97.01%	99.31%	99.31%	89.77%	99.31%	96.85%	99.31%	99.31%	99.31%	97.01%	97.01%	99.31%	99.31%	92.98%	99.31%	na	99.31%	99.31%	97.44%	99.31%	99.31%	99.31%	na	97.01%	na	95.66%	99.31%	na	99.31%	97.01%	96.48%	95.34%	99.31%
ENSG00000105677.12	92.20%	90.97%	92.39%	na	92.39%	na	92.48%	90.83%	92.39%	92.39%	92.39%	92.39%	92.39%	91.85%	92.39%	92.39%	na	na	91.91%	92.39%	na	92.39%	na	92.39%	92.96%	92.39%	91.91%	92.39%	91.37%	na	92.39%	91.64%	na	93.57%
ENSG00000105697.9	99.91%	90.56%	na	na	na	na	87.42%	87.42%	90.57%	na	na	99.91%	na	93.63%	90.57%	na	93.61%	na	90.56%	99.91%	93.63%	90.57%	87.42%	99.91%	90.32%	99.08%	100.00%	na	87.42%	90.57%	na	90.52%	99.90%	99.91%
ENSG00000105711.14	97.06%	99.01%	97.31%	na	100.00%	92.98%	98.90%	100.00%	na	na	97.29%	95.17%	98.65%	100.00%	99.58%	99.91%	na	97.80%	98.95%	97.26%	96.08%	98.95%	99.40%	100.00%	98.21%	na	100.00%	97.33%	na	97.95%	98.44%	99.54%	98.80%	99.53%
ENSG00000106038.13	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na
ENSG00000106268.16	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000106330.12	99.16%	97.33%	99.16%	99.16%	99.16%	na	94.60%	95.18%	97.33%	99.10%	99.16%	99.16%	98.39%	98.97%	99.16%	96.82%	na	99.16%	98.95%	99.16%	99.16%	99.16%	99.16%	94.84%	94.78%	99.16%	99.16%	99.22%	99.16%	98.39%	99.16%	99.16%	na	97.86%
ENSG00000106333.13	na	94.17%	na	92.93%	na	na	87.80%	na	92.12%	97.85%	95.11%	na	85.94%	100.00%	95.63%	na	na	92.48%	94.36%	na	na	na	95.78%	na	na	na	98.01%	na	89.81%	92.13%	92.60%	na	na	91.54%
ENSG00000106367.15	99.24%	99.24%	98.69%	99.06%	99.21%	98.90%	100.00%	98.69%	na	na	99.21%	na	na	na	99.24%	99.08%	100.00%	98.94%	99.21%	99.06%	99.24%	99.24%	na	97.77%	99.24%	na	99.24%	99.24%	100.00%	99.17%	100.00%	100.00%	100.00%	98.69%
ENSG00000106400.12	84.69%	100.00%	97.76%	100.00%	100.00%	na	100.00%	100.00%	84.60%	100.00%	84.67%	97.76%	100.00%	97.76%	85.37%	80.73%	84.69%	100.00%	100.00%	84.62%	97.76%	97.76%	85.37%	85.37%	100.00%	100.00%	84.66%	97.76%	97.76%	100.00%	97.76%	85.37%	97.76%	85.37%
ENSG00000106560.11	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na
ENSG00000106803.10	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	na
ENSG00000107140.17	84.44%	98.19%	96.98%	93.46%	98.19%	na	98.19%	98.19%	98.19%	96.98%	88.10%	92.61%	93.18%	92.61%	91.90%	92.61%	93.81%	95.02%	92.60%	93.46%	92.06%	96.98%	98.19%	98.19%	98.19%	93.19%	93.17%	92.61%	96.98%	98.19%	93.08%	88.21%	96.98%	98.19%
ENSG00000107159.14	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	99.48%	100.00%	na	100.00%	99.64%	100.00%	99.66%	na	na	100.00%	na	100.00%	100.00%	99.53%	na	100.00%	99.66%	100.00%	na	100.00%	99.66%	99.53%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000107175.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107185.10	99.99%	99.97%	100.00%	100.00%	99.99%	na	100.00%	100.00%	100.00%	99.97%	100.00%	99.99%	99.98%	100.00%	100.00%	99.97%	99.96%	100.00%	100.00%	99.99%	100.00%	99.99%	99.99%	99.99%	100.00%	100.00%	99.99%	99.97%	99.99%	99.98%	99.95%	99.97%	100.00%	100.00%
ENSG00000107317.13	97.86%	na	97.14%	98.11%	na	na	98.03%	97.63%	97.61%	97.79%	97.08%	98.54%	96.03%	98.73%	na	na	na	98.59%	98.83%	98.73%	97.86%	98.38%	98.83%	97.87%	98.91%	97.36%	95.63%	97.74%	na	97.87%	97.86%	96.52%	na	97.75%
ENSG00000107807.13	na	91.78%	94.90%	na	na	na	na	na	na	na	99.92%	na	99.91%	na	na	99.92%	na	na	99.81%	94.93%	94.93%	100.00%	na	na	na	na	na	na	99.98%	na	99.64%	na	na	na
ENSG00000107815.10	75.32%	79.84%	76.77%	78.93%	73.97%	na	74.72%	74.98%	76.46%	75.79%	72.90%	74.86%	77.20%	na	70.07%	78.04%	na	71.78%	73.70%	76.77%	75.50%	69.46%	76.38%	74.80%	80.24%	77.41%	70.28%	72.50%	75.50%	75.50%	75.50%	75.34%	76.77%	na
ENSG00000107821.15	86.89%	85.16%	na	93.30%	86.38%	86.91%	na	76.98%	86.91%	na	na	na	86.91%	88.33%	na	na	86.88%	na	na	86.85%	86.85%	na	85.16%	na	na	na	86.86%	na	na	83.04%	86.90%	83.04%	75.51%	86.87%
ENSG00000107872.14	95.98%	93.00%	92.13%	95.99%	94.67%	na	na	93.57%	92.41%	na	94.62%	na	96.03%	na	94.65%	93.60%	94.64%	93.87%	na	94.85%	92.13%	95.01%	96.27%	93.85%	93.87%	93.57%	94.62%	na	94.57%	97.94%	93.64%	95.33%	na	97.17%
ENSG00000107984.10	na	89.20%	na	na	95.63%	na	95.63%	89.75%	87.26%	na	100.00%	95.53%	95.62%	na	na	95.50%	na	na	90.46%	95.53%	na	100.00%	95.61%	na	na	95.60%	100.00%	89.53%	95.63%	95.63%	89.73%	98.80%	100.00%	95.61%
ENSG00000108179.14	93.61%	94.44%	93.61%	99.76%	83.77%	na	94.44%	94.44%	93.61%	93.21%	100.00%	93.61%	99.76%	93.61%	93.61%	100.00%	93.61%	100.00%	94.43%	100.00%	93.61%	93.61%	94.43%	93.61%	94.44%	93.61%	94.44%	100.00%	100.00%	100.00%	94.44%	93.61%	83.77%	100.00%
ENSG00000108255.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108342.13	86.40%	86.28%	87.32%	86.28%	87.32%	na	84.81%	87.32%	na	86.28%	na	86.28%	86.28%	86.40%	86.28%	na	86.28%	86.28%	86.28%	86.54%	na	86.28%	84.63%	87.20%	86.54%	84.56%	86.28%	86.28%	87.31%	84.56%	87.20%	86.54%	86.28%	86.28%
ENSG00000108688.11	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000108691.10	na	na	99.62%	na	na	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na
ENSG00000108700.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108784.10	97.29%	96.11%	na	97.31%	84.12%	na	92.41%	na	na	92.04%	na	97.89%	93.69%	94.10%	90.87%	88.33%	na	na	na	na	na	95.29%	86.66%	87.11%	98.33%	na	97.88%	84.27%	na	90.71%	92.84%	90.76%	na	82.20%
ENSG00000108813.12	na	89.23%	100.00%	99.12%	97.77%	na	na	na	na	na	99.97%	99.90%	na	94.76%	98.39%	na	95.40%	na	na	na	na	na	99.71%	98.39%	na	93.94%	na	95.57%	na	na	99.84%	91.92%	95.28%	98.24%
ENSG00000108830.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
