Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000101084.19	na	99.56%	99.56%	99.56%	99.56%	na	99.56%	99.56%	99.56%	99.56%	99.56%	99.56%	na	99.56%	99.56%	99.56%	na	na	99.56%	99.56%	99.56%	99.56%	99.56%	na	99.56%	na	99.56%	99.56%	99.56%	99.56%	99.56%	99.56%	na	99.56%
ENSG00000101162.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000101189.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101197.13	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.21%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%	99.44%
ENSG00000101335.10	100.00%	100.00%	100.00%	99.90%	100.00%	na	100.00%	100.00%	100.00%	100.00%	99.89%	100.00%	100.00%	99.89%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.89%	100.00%	100.00%	99.90%	99.89%	99.90%	100.00%	99.89%	100.00%	100.00%	100.00%	99.89%
ENSG00000101405.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101856.10	na	98.86%	na	98.86%	98.86%	98.86%	na	98.86%	na	na	na	na	na	98.86%	na	na	98.86%	98.86%	98.86%	na	98.86%	98.86%	na	98.86%	na	98.86%	na	98.86%	98.86%	98.86%	na	98.86%	na	98.86%
ENSG00000101888.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.08%	100.00%	100.00%	100.00%	100.00%
ENSG00000101951.17	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000102007.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102145.16	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102239.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102265.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000102390.11	98.87%	98.87%	98.87%	98.87%	98.87%	na	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%
ENSG00000102401.20	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102409.10	100.00%	100.00%	100.00%	na	100.00%	na	99.36%	100.00%	100.00%	99.38%	100.00%	na	na	na	na	99.43%	na	na	99.43%	na	na	100.00%	100.00%	na	100.00%	na	99.43%	na	99.40%	100.00%	99.33%	na	na	99.36%
ENSG00000102854.16	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.95%	99.96%	99.96%	99.96%	99.78%	99.96%	99.96%	99.96%	99.96%	99.78%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%	99.96%
ENSG00000102890.16	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%	99.87%
ENSG00000102891.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102931.8	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000102962.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102978.13	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	na	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	na
ENSG00000102981.10	99.72%	99.72%	99.72%	99.72%	na	na	99.72%	na	99.72%	99.72%	99.72%	na	na	99.72%	na	99.72%	na	99.72%	99.72%	99.72%	99.72%	na	na	na	99.72%	na	na	na	99.72%	na	na	99.72%	99.72%	99.72%
ENSG00000103035.11	na	100.00%	na	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	96.81%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na
ENSG00000103152.12	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000103254.10	na	na	99.77%	99.77%	99.77%	na	99.77%	99.77%	99.77%	99.77%	99.77%	na	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	na	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%
ENSG00000103260.9	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	97.98%	100.00%
ENSG00000103269.14	99.11%	99.11%	99.11%	99.11%	99.11%	na	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.29%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%	99.11%
ENSG00000103343.13	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000103507.14	99.06%	99.06%	na	na	na	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	na	99.06%	99.06%	99.06%	99.06%	99.06%	na	99.06%	99.06%	99.06%	na	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%
ENSG00000104142.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000104472.10	na	na	99.87%	99.87%	na	na	99.87%	na	99.87%	na	na	na	na	99.87%	na	na	na	99.81%	99.87%	99.87%	99.81%	na	99.81%	na	99.87%	na	na	na	99.87%	99.87%	na	99.87%	99.87%	na
ENSG00000104825.17	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.66%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000104863.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104889.7	86.26%	na	86.26%	na	86.26%	na	86.26%	86.26%	na	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	na	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	86.26%	na
ENSG00000104899.8	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%
ENSG00000104918.8	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104938.18	99.79%	99.79%	99.79%	99.79%	99.79%	na	99.79%	99.79%	99.79%	na	99.79%	99.79%	99.79%	99.79%	99.79%	na	na	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	na	99.79%	99.79%	99.79%	99.79%	99.79%	na
ENSG00000104976.13	100.00%	97.90%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%
ENSG00000104979.9	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000105137.13	99.37%	99.37%	na	na	99.37%	na	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	na	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%
ENSG00000105141.6	100.00%	100.00%	100.00%	96.96%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.96%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.96%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105146.14	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105185.12	99.57%	99.57%	99.57%	99.57%	99.57%	na	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	na	99.57%	99.57%	99.57%	99.57%	99.57%	na
ENSG00000105198.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	99.62%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	99.57%	100.00%	na	100.00%
ENSG00000105246.6	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na
ENSG00000105261.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105369.10	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105371.10	na	97.88%	na	na	97.88%	na	97.88%	97.88%	na	na	97.88%	na	na	97.88%	na	na	na	97.88%	97.88%	na	97.88%	97.88%	97.88%	na	na	97.88%	97.88%	na	97.88%	na	97.88%	97.88%	na	97.88%
ENSG00000105376.5	na	100.00%	100.00%	99.48%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na
ENSG00000105472.14	100.00%	99.66%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105519.18	94.09%	93.10%	93.10%	93.10%	93.10%	93.10%	93.10%	93.10%	93.10%	na	93.10%	na	na	93.10%	93.10%	93.10%	93.10%	93.10%	93.10%	93.10%	93.10%	93.25%	93.10%	93.10%	93.10%	93.10%	na	93.10%	93.10%	na	na	93.10%	93.10%	93.10%
ENSG00000105550.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105640.13	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	98.46%	98.63%	99.94%	na	na	99.98%	na	100.00%	na	100.00%	na	99.96%	100.00%	na	na	na	96.85%	99.96%	100.00%	99.94%	99.94%	98.63%	100.00%	100.00%	100.00%	100.00%
ENSG00000105672.15	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	na	99.79%	99.79%	99.79%	99.79%	99.79%	99.79%	na	99.79%	na	99.79%	99.79%	na	99.79%	99.79%	99.79%	99.79%	99.79%
ENSG00000105677.12	98.40%	98.40%	98.40%	na	98.40%	na	98.40%	98.40%	98.40%	98.40%	98.40%	98.40%	98.40%	98.40%	98.40%	98.40%	na	na	98.40%	98.40%	na	98.40%	na	98.40%	98.40%	98.40%	98.40%	98.40%	98.40%	na	98.40%	98.40%	na	98.40%
ENSG00000105697.9	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000105711.14	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000106038.13	na	na	100.00%	na	na	100.00%	100.00%	na	99.30%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	99.30%	na	100.00%	100.00%	na
ENSG00000106268.16	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000106330.12	99.18%	99.18%	99.18%	99.18%	99.18%	na	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	na	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	99.18%	na	99.18%
ENSG00000106333.13	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000106367.15	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	98.39%	100.00%	100.00%	95.82%	100.00%	100.00%	100.00%	na	100.00%	97.46%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000106400.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	94.60%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000106560.11	na	99.83%	na	99.83%	100.00%	na	99.83%	na	100.00%	99.83%	100.00%	99.83%	99.83%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	99.83%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	99.85%	na	100.00%	na
ENSG00000106803.10	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	na
ENSG00000107140.17	99.93%	99.93%	99.93%	99.93%	99.93%	na	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%	99.93%
ENSG00000107159.14	100.00%	100.00%	100.00%	na	na	100.00%	99.77%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000107175.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107185.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107317.13	96.74%	na	96.74%	96.74%	na	na	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	na	na	na	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	96.74%	na	96.74%	96.74%	96.74%	na	96.74%
ENSG00000107807.13	na	100.00%	100.00%	na	na	na	na	na	na	na	99.88%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na
ENSG00000107815.10	98.71%	98.71%	98.71%	98.71%	98.71%	na	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	na	98.71%	98.71%	na	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	98.71%	na
ENSG00000107821.15	100.00%	99.05%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107872.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000107984.10	na	100.00%	na	na	100.00%	na	99.17%	100.00%	99.17%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108179.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108255.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108342.13	98.31%	98.31%	98.31%	98.31%	98.31%	na	98.31%	98.31%	na	98.31%	na	98.31%	98.31%	98.31%	98.31%	na	98.31%	98.31%	98.31%	98.31%	na	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%	98.31%
ENSG00000108688.11	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000108691.10	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na
ENSG00000108700.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108784.10	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000108813.12	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000108830.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
