Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000101084.19	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%
ENSG00000101162.4	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%
ENSG00000101189.7	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000101197.13	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000101335.10	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000101405.3	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000101856.10	na	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	na	na	na	na	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%
ENSG00000101888.12	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.05%	0.03%	0.03%	0.03%	0.03%
ENSG00000101951.17	na	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	0.03%	na	0.03%	0.03%	na	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	na
ENSG00000102007.11	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000102145.16	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000102239.5	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000102265.12	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%
ENSG00000102390.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000102401.20	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000102409.10	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	na	na	0.02%	na	na	0.02%	na	na	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%
ENSG00000102854.16	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000102890.16	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000102891.4	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000102931.8	0.03%	na	na	0.03%	0.03%	na	0.03%	na	na	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	0.03%
ENSG00000102962.5	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000102978.13	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na
ENSG00000102981.10	0.03%	0.03%	0.03%	0.03%	na	na	0.03%	na	0.03%	0.03%	0.03%	na	na	0.03%	na	0.03%	na	0.03%	0.03%	0.03%	0.03%	na	na	na	0.03%	na	na	na	0.03%	na	na	0.03%	0.03%	0.03%
ENSG00000103035.11	na	0.05%	na	na	na	na	0.05%	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	na
ENSG00000103152.12	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	na	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	na	na	na	0.04%	0.04%	0.04%	0.04%
ENSG00000103254.10	na	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000103260.9	0.04%	na	0.04%	0.04%	0.04%	na	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%
ENSG00000103269.14	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000103343.13	0.04%	na	0.04%	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na
ENSG00000103507.14	0.05%	0.05%	na	na	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000104142.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.03%	0.02%	0.02%	0.02%	na	0.02%
ENSG00000104472.10	na	na	0.04%	0.04%	na	na	0.04%	na	0.04%	na	na	na	na	0.04%	na	na	na	0.05%	0.04%	0.04%	0.05%	na	0.05%	na	0.04%	na	na	na	0.04%	0.04%	na	0.04%	0.04%	na
ENSG00000104825.17	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000104863.12	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na
ENSG00000104889.7	0.05%	na	0.05%	na	0.05%	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na
ENSG00000104899.8	0.02%	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%
ENSG00000104918.8	0.02%	0.02%	na	na	0.02%	na	na	na	0.02%	0.02%	na	na	na	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na
ENSG00000104938.18	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na
ENSG00000104976.13	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	na	0.05%	0.05%
ENSG00000104979.9	na	na	na	0.04%	na	na	na	na	0.04%	0.04%	na	0.04%	na	0.04%	na	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	na	na	0.04%	0.04%	na	0.04%	0.04%	na	0.04%
ENSG00000105137.13	0.03%	0.03%	na	na	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000105141.6	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000105146.14	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000105185.12	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na
ENSG00000105198.12	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	na	0.02%	na	0.03%	na	0.02%	0.02%	0.02%	na	0.02%	na	na	0.02%	0.02%	0.03%	0.02%	na	0.02%
ENSG00000105246.6	na	0.02%	0.02%	na	na	na	0.02%	na	na	0.02%	na	na	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	na	na	na	na
ENSG00000105261.8	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000105369.10	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000105371.10	na	0.02%	na	na	0.02%	na	0.02%	0.02%	na	na	0.02%	na	na	0.02%	na	na	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	na	0.02%
ENSG00000105376.5	na	0.03%	0.03%	0.04%	na	na	0.03%	0.03%	0.03%	0.03%	na	na	0.03%	na	0.03%	na	na	0.03%	0.03%	na	na	na	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	na	na	0.03%	na	na
ENSG00000105472.14	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000105519.18	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	na	0.04%	0.04%	0.04%
ENSG00000105550.10	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000105640.13	na	0.06%	na	0.06%	0.07%	na	0.07%	0.07%	0.06%	0.07%	0.06%	na	na	0.07%	na	0.05%	na	0.07%	na	0.06%	0.06%	na	na	na	0.07%	0.06%	0.06%	0.06%	0.06%	0.07%	0.06%	0.06%	0.06%	0.07%
ENSG00000105672.15	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000105677.12	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	0.05%
ENSG00000105697.9	0.02%	0.02%	na	na	na	na	0.02%	0.02%	0.02%	na	na	0.02%	na	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%
ENSG00000105711.14	0.08%	0.08%	0.08%	na	0.08%	0.08%	0.08%	0.08%	na	na	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	na	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	na	0.08%	0.08%	na	0.08%	0.08%	0.08%	0.08%	0.08%
ENSG00000106038.13	na	na	0.03%	na	na	0.03%	0.03%	na	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	na	na	0.03%	0.03%	na	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.04%	na	0.03%	0.03%	na
ENSG00000106268.16	0.07%	0.07%	na	0.07%	0.07%	na	0.07%	na	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%
ENSG00000106330.12	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%
ENSG00000106333.13	na	0.08%	na	0.08%	na	na	0.08%	na	0.08%	0.08%	0.08%	na	0.08%	0.08%	0.08%	na	na	0.08%	0.08%	na	na	na	0.08%	na	na	na	0.08%	na	0.08%	0.08%	0.08%	na	na	0.08%
ENSG00000106367.15	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	0.04%	na	na	na	0.04%	0.05%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	na	0.04%	0.05%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000106400.12	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000106560.11	na	0.03%	na	0.03%	0.02%	na	0.03%	na	0.02%	0.03%	0.02%	0.03%	0.03%	0.02%	na	0.02%	0.02%	na	na	0.02%	na	0.03%	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.03%	na	0.02%	na
ENSG00000106803.10	na	na	0.02%	0.02%	na	na	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	na	na	na	na	0.02%	na
ENSG00000107140.17	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000107159.14	0.02%	0.02%	0.02%	na	na	0.02%	0.03%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na
ENSG00000107175.12	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000107185.10	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000107317.13	0.08%	na	0.08%	0.08%	na	na	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	na	na	na	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	0.08%	na	0.08%	0.08%	0.08%	na	0.08%
ENSG00000107807.13	na	0.04%	0.04%	na	na	na	na	na	na	na	0.04%	na	0.04%	na	na	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	na	na	na	na	na	na	0.04%	na	0.04%	na	na	na
ENSG00000107815.10	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na
ENSG00000107821.15	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	na	na	0.05%	0.05%	na	na	0.05%	na	na	0.05%	0.05%	na	0.05%	na	na	na	0.05%	na	na	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000107872.14	0.05%	0.05%	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	na	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%
ENSG00000107984.10	na	0.03%	na	na	0.03%	na	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	na	na	0.03%	na	na	0.03%	0.03%	na	0.03%	0.03%	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000108179.14	0.03%	0.04%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000108255.8	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000108342.13	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%
ENSG00000108688.11	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na
ENSG00000108691.10	na	na	0.02%	na	na	na	0.02%	na	na	0.02%	na	na	na	na	0.02%	0.02%	na	na	0.02%	0.02%	na	na	na	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	na	0.02%	na
ENSG00000108700.5	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000108784.10	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	na	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	na	na	na	na	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	na	0.04%
ENSG00000108813.12	na	0.05%	0.05%	0.05%	0.05%	na	na	na	na	na	0.05%	0.05%	na	0.05%	0.05%	na	0.05%	na	na	na	na	na	0.05%	0.05%	na	0.05%	na	0.05%	na	na	0.05%	0.05%	0.05%	0.05%
ENSG00000108830.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na
