Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000101084.19	na	99.06%	99.06%	99.06%	99.06%	na	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	na	99.06%	99.06%	99.06%	na	na	99.06%	99.06%	99.06%	99.06%	99.06%	na	99.06%	na	99.06%	99.06%	99.06%	99.06%	99.06%	99.06%	na	99.06%
ENSG00000101162.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000101189.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101197.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	87.73%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101335.10	100.00%	100.00%	100.00%	94.94%	100.00%	na	100.00%	100.00%	100.00%	100.00%	94.96%	100.00%	100.00%	94.94%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	94.92%	100.00%	100.00%	94.94%	94.96%	94.92%	100.00%	94.95%	100.00%	100.00%	100.00%	94.92%
ENSG00000101405.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101856.10	na	99.97%	na	99.97%	99.97%	99.97%	na	99.97%	na	na	na	na	na	99.97%	na	na	99.97%	99.97%	99.97%	na	99.97%	99.97%	na	99.97%	na	99.97%	na	99.97%	99.97%	99.97%	na	99.97%	na	99.97%
ENSG00000101888.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.28%	100.00%	100.00%	100.00%	100.00%
ENSG00000101951.17	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000102007.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102145.16	99.45%	99.45%	99.45%	99.45%	99.45%	na	99.53%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%	99.45%
ENSG00000102239.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102265.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000102390.11	95.02%	95.02%	95.02%	95.02%	95.02%	na	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%	95.02%
ENSG00000102401.20	80.69%	80.69%	80.69%	80.69%	80.69%	na	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%	80.69%
ENSG00000102409.10	100.00%	100.00%	100.00%	na	100.00%	na	92.73%	100.00%	100.00%	92.20%	100.00%	na	na	na	na	94.51%	na	na	94.51%	na	na	100.00%	100.00%	na	100.00%	na	94.51%	na	94.51%	100.00%	92.51%	na	na	92.56%
ENSG00000102854.16	83.23%	83.23%	83.23%	83.23%	83.23%	83.23%	83.23%	82.96%	85.10%	83.23%	83.23%	82.96%	83.97%	83.23%	83.23%	83.23%	83.23%	83.94%	83.23%	83.23%	82.96%	82.96%	83.23%	83.23%	83.23%	83.23%	83.23%	82.96%	83.23%	83.23%	82.96%	83.23%	83.23%	83.23%
ENSG00000102890.16	78.09%	78.09%	77.62%	77.62%	78.09%	78.09%	77.62%	77.62%	77.62%	77.62%	77.62%	78.03%	78.03%	77.62%	77.62%	77.78%	77.78%	77.62%	77.85%	78.09%	78.03%	77.78%	77.62%	77.62%	78.09%	77.62%	77.85%	78.09%	78.09%	78.03%	78.09%	78.09%	77.62%	77.62%
ENSG00000102891.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102931.8	93.94%	na	na	93.94%	93.94%	na	93.94%	na	na	93.94%	93.94%	93.94%	na	93.94%	93.94%	93.94%	na	93.94%	93.94%	93.94%	na	93.94%	93.94%	na	93.94%	93.94%	93.94%	93.94%	na	93.94%	93.94%	93.94%	na	93.94%
ENSG00000102962.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102978.13	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	na	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	98.44%	na
ENSG00000102981.10	99.98%	99.98%	99.98%	99.98%	na	na	99.98%	na	99.98%	99.98%	99.98%	na	na	99.98%	na	99.98%	na	99.98%	99.98%	99.98%	99.98%	na	na	na	99.98%	na	na	na	99.98%	na	na	99.98%	99.98%	99.98%
ENSG00000103035.11	na	100.00%	na	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	95.28%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na
ENSG00000103152.12	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000103254.10	na	na	89.84%	89.84%	89.84%	na	89.84%	89.84%	89.84%	89.84%	89.84%	na	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%	na	89.84%	89.84%	89.84%	89.84%	89.84%	89.84%
ENSG00000103260.9	93.13%	na	93.13%	93.13%	93.13%	na	na	93.13%	93.13%	na	93.13%	93.13%	93.13%	93.13%	93.13%	93.13%	93.13%	93.13%	93.13%	93.13%	na	93.13%	93.13%	93.13%	na	na	93.13%	na	93.13%	93.13%	93.13%	93.13%	90.95%	93.13%
ENSG00000103269.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000103343.13	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000103507.14	86.26%	86.04%	na	na	na	85.96%	85.96%	86.30%	85.44%	85.96%	86.11%	85.81%	85.44%	86.30%	na	85.96%	86.11%	86.04%	85.44%	85.81%	na	86.26%	85.96%	86.04%	na	86.30%	86.11%	86.30%	85.81%	86.11%	86.26%	86.26%	86.11%	86.11%
ENSG00000104142.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000104472.10	na	na	94.46%	94.46%	na	na	94.46%	na	94.46%	na	na	na	na	94.46%	na	na	na	92.31%	94.46%	94.46%	92.31%	na	95.38%	na	94.46%	na	na	na	94.46%	94.46%	na	94.46%	94.46%	na
ENSG00000104825.17	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	100.00%	97.12%	97.12%	97.12%	97.12%	100.00%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	95.41%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%	97.12%
ENSG00000104863.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104889.7	80.39%	na	80.39%	na	80.39%	na	80.39%	80.39%	na	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	na	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	80.39%	na
ENSG00000104899.8	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%
ENSG00000104918.8	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104938.18	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104976.13	100.00%	98.03%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%
ENSG00000104979.9	na	na	na	92.42%	na	na	na	na	92.42%	92.42%	na	92.42%	na	92.42%	na	92.42%	92.42%	na	92.42%	na	92.42%	92.42%	na	92.42%	92.42%	na	na	92.42%	92.42%	na	92.42%	92.42%	na	92.42%
ENSG00000105137.13	83.73%	83.73%	na	na	83.73%	na	83.73%	84.39%	84.39%	83.73%	84.39%	83.73%	83.73%	84.39%	83.73%	83.73%	83.73%	83.73%	83.73%	84.39%	na	83.73%	83.73%	83.73%	83.73%	83.73%	83.73%	83.73%	83.73%	83.73%	84.39%	83.73%	83.73%	83.73%
ENSG00000105141.6	100.00%	100.00%	100.00%	93.50%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	93.50%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	93.50%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105146.14	91.78%	91.78%	91.78%	85.27%	91.78%	85.27%	91.78%	85.27%	91.78%	85.27%	91.78%	85.27%	85.27%	91.78%	85.27%	85.27%	91.78%	91.78%	91.78%	85.27%	85.27%	91.78%	91.78%	91.78%	91.78%	85.27%	85.27%	91.78%	91.78%	91.78%	91.78%	91.78%	91.78%	91.78%
ENSG00000105185.12	97.70%	97.70%	97.70%	97.70%	97.70%	na	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	97.70%	na	97.70%	97.70%	97.70%	97.70%	97.70%	na
ENSG00000105198.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	94.08%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	93.96%	100.00%	na	100.00%
ENSG00000105246.6	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na
ENSG00000105261.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105369.10	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%	87.32%
ENSG00000105371.10	na	99.47%	na	na	99.47%	na	99.47%	99.47%	na	na	99.47%	na	na	99.47%	na	na	na	99.47%	99.47%	na	99.47%	99.47%	99.47%	na	na	99.47%	99.47%	na	99.47%	na	99.47%	99.47%	na	99.47%
ENSG00000105376.5	na	83.91%	83.91%	85.65%	na	na	83.91%	83.91%	83.91%	83.91%	na	na	83.91%	na	83.91%	na	na	83.91%	83.91%	na	na	na	83.91%	na	83.91%	83.91%	na	83.91%	83.91%	na	na	83.91%	na	na
ENSG00000105472.14	100.00%	87.83%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105519.18	85.10%	86.50%	86.50%	86.50%	86.50%	86.50%	86.50%	86.50%	86.50%	na	86.50%	na	na	86.50%	86.50%	86.50%	86.50%	86.50%	86.50%	86.50%	86.50%	86.61%	86.50%	86.50%	86.50%	86.50%	na	86.50%	86.50%	na	na	86.50%	86.50%	86.50%
ENSG00000105550.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105640.13	na	98.76%	na	99.76%	99.63%	na	99.30%	99.68%	99.53%	99.36%	92.98%	na	na	99.65%	na	100.00%	na	99.03%	na	92.92%	99.76%	na	na	na	99.21%	92.96%	99.51%	92.98%	93.11%	99.47%	92.57%	99.19%	92.97%	96.94%
ENSG00000105672.15	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	na	99.31%	99.31%	99.31%	99.31%	99.31%	99.31%	na	99.31%	na	99.31%	99.31%	na	99.31%	99.31%	99.31%	99.31%	99.31%
ENSG00000105677.12	92.39%	92.39%	92.39%	na	92.39%	na	92.39%	92.39%	92.39%	92.39%	92.39%	92.39%	92.39%	92.39%	92.39%	92.39%	na	na	92.39%	92.39%	na	92.39%	na	92.39%	92.39%	92.39%	92.39%	92.39%	92.39%	na	92.39%	92.39%	na	92.39%
ENSG00000105697.9	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000105711.14	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000106038.13	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na
ENSG00000106268.16	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000106330.12	99.16%	99.16%	99.16%	99.16%	99.16%	na	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	na	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	99.16%	na	99.16%
ENSG00000106333.13	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000106367.15	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	99.44%	100.00%	100.00%	99.24%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000106400.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.76%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000106560.11	na	97.82%	na	97.80%	100.00%	na	97.87%	na	100.00%	97.89%	100.00%	97.90%	97.89%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	97.89%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	97.87%	na	100.00%	na
ENSG00000106803.10	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	na
ENSG00000107140.17	98.19%	98.19%	98.19%	98.19%	98.19%	na	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%
ENSG00000107159.14	100.00%	100.00%	100.00%	na	na	100.00%	92.74%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000107175.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107185.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107317.13	98.01%	na	98.01%	98.01%	na	na	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	na	na	na	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	98.01%	na	98.01%	98.01%	98.01%	na	98.01%
ENSG00000107807.13	na	100.00%	100.00%	na	na	na	na	na	na	na	91.96%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na
ENSG00000107815.10	78.22%	78.22%	78.22%	78.22%	78.22%	na	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	na	78.22%	78.22%	na	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	78.22%	na
ENSG00000107821.15	100.00%	96.96%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107872.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000107984.10	na	100.00%	na	na	100.00%	na	93.81%	100.00%	93.81%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108179.14	93.61%	94.68%	93.61%	93.61%	93.61%	na	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%	93.61%
ENSG00000108255.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108342.13	86.28%	86.28%	86.28%	86.28%	86.28%	na	86.28%	86.28%	na	86.28%	na	86.28%	86.28%	86.28%	86.28%	na	86.28%	86.28%	86.28%	86.28%	na	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%	86.28%
ENSG00000108688.11	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000108691.10	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na
ENSG00000108700.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108784.10	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000108813.12	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000108830.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
