Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000101084.19	na	99.56%	99.56%	99.55%	99.56%	na	99.56%	99.56%	99.61%	99.56%	99.61%	99.56%	na	99.61%	99.56%	99.56%	na	na	99.56%	99.61%	99.56%	99.56%	99.61%	na	99.56%	na	99.56%	99.56%	99.61%	99.61%	99.56%	99.61%	na	99.56%
ENSG00000101162.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000101189.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101197.13	99.44%	93.91%	99.44%	91.78%	99.44%	99.58%	90.77%	99.44%	90.74%	99.44%	99.44%	99.44%	99.44%	99.44%	93.85%	99.44%	93.91%	90.77%	90.77%	90.77%	94.47%	91.74%	90.70%	99.44%	99.44%	90.75%	99.44%	99.44%	91.78%	99.44%	90.77%	94.47%	94.46%	93.85%
ENSG00000101335.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101405.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101856.10	na	98.86%	na	98.86%	98.86%	98.86%	na	98.86%	na	na	na	na	na	98.86%	na	na	98.86%	98.86%	98.86%	na	98.86%	98.86%	na	98.86%	na	98.86%	na	98.86%	98.86%	98.86%	na	98.86%	na	98.86%
ENSG00000101888.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000101951.17	na	100.00%	93.94%	na	100.00%	94.15%	96.67%	96.67%	93.94%	94.16%	na	na	96.67%	100.00%	94.12%	100.00%	na	93.93%	100.00%	96.68%	na	96.67%	na	100.00%	93.91%	na	93.92%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000102007.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102145.16	100.00%	100.00%	100.00%	100.00%	100.00%	na	99.06%	100.00%	98.92%	100.00%	100.00%	100.00%	100.00%	99.28%	99.06%	100.00%	99.06%	100.00%	98.92%	99.28%	100.00%	100.00%	98.92%	100.00%	100.00%	100.00%	98.92%	100.00%	99.06%	100.00%	100.00%	100.00%	100.00%	99.06%
ENSG00000102239.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102265.12	100.00%	99.50%	100.00%	99.71%	100.00%	na	99.71%	100.00%	100.00%	99.46%	na	99.35%	99.77%	100.00%	100.00%	100.00%	na	na	99.44%	99.71%	100.00%	99.44%	100.00%	100.00%	100.00%	na	99.46%	100.00%	100.00%	100.00%	100.00%	100.00%	na	99.77%
ENSG00000102390.11	98.87%	98.87%	98.87%	98.87%	98.87%	na	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%	98.87%
ENSG00000102401.20	100.00%	96.26%	100.00%	96.51%	100.00%	na	98.03%	92.35%	98.03%	98.03%	98.03%	98.03%	98.03%	100.00%	98.03%	98.02%	98.03%	100.00%	98.03%	98.03%	95.04%	100.00%	100.00%	98.25%	98.03%	96.34%	97.09%	100.00%	98.25%	100.00%	98.03%	100.00%	96.26%	98.03%
ENSG00000102409.10	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000102854.16	98.92%	99.59%	99.85%	98.77%	99.85%	99.96%	99.82%	99.74%	99.82%	99.97%	99.96%	99.05%	99.96%	99.72%	98.83%	98.85%	99.81%	99.96%	98.88%	98.03%	99.82%	98.91%	98.98%	99.70%	99.76%	99.97%	99.96%	98.85%	99.84%	98.76%	99.79%	99.80%	99.96%	96.75%
ENSG00000102890.16	99.93%	99.91%	99.90%	99.90%	99.91%	99.90%	99.93%	99.92%	99.88%	99.90%	99.91%	99.91%	99.88%	99.87%	99.90%	99.88%	99.93%	99.88%	99.92%	99.88%	99.91%	99.91%	99.88%	99.92%	99.91%	99.91%	99.91%	99.90%	99.93%	99.91%	99.91%	99.92%	99.92%	99.93%
ENSG00000102891.4	0.00%	0.00%	0.00%	0.00%	0.00%	na	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%
ENSG00000102931.8	98.62%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	98.63%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000102962.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000102978.13	99.81%	99.79%	95.81%	93.54%	97.67%	99.81%	99.81%	91.51%	99.81%	99.83%	96.31%	99.85%	94.17%	95.73%	na	93.58%	98.19%	94.37%	94.41%	98.21%	93.17%	97.24%	99.83%	99.81%	99.83%	96.25%	99.83%	99.83%	99.81%	99.81%	94.31%	92.23%	99.83%	na
ENSG00000102981.10	99.72%	99.72%	99.72%	99.72%	na	na	99.72%	na	99.72%	99.72%	99.72%	na	na	99.72%	na	99.72%	na	99.72%	99.72%	99.72%	99.72%	na	na	na	99.72%	na	na	na	99.72%	na	na	99.72%	99.72%	99.72%
ENSG00000103035.11	na	100.00%	na	na	na	na	100.00%	na	98.80%	98.81%	na	98.84%	100.00%	100.00%	100.00%	98.84%	na	100.00%	na	98.80%	100.00%	100.00%	97.02%	na	97.01%	na	na	100.00%	97.19%	na	98.84%	100.00%	100.00%	na
ENSG00000103152.12	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000103254.10	na	na	99.77%	99.80%	97.03%	na	99.77%	95.67%	96.71%	99.77%	99.80%	na	99.77%	99.77%	99.77%	99.82%	97.18%	99.77%	95.44%	99.82%	99.80%	97.59%	99.77%	99.80%	97.03%	94.20%	97.23%	na	97.17%	98.33%	97.59%	99.77%	99.80%	97.83%
ENSG00000103260.9	98.95%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	98.95%	99.93%	100.00%	100.00%	100.00%	98.96%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000103269.14	99.11%	99.11%	99.29%	99.11%	99.11%	na	99.11%	99.11%	99.11%	99.11%	89.87%	99.11%	99.11%	99.20%	99.11%	99.11%	99.29%	99.11%	99.11%	99.11%	99.11%	99.30%	99.11%	99.11%	99.11%	99.28%	99.11%	99.11%	94.85%	99.11%	99.11%	99.11%	99.11%	99.11%
ENSG00000103343.13	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.26%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	96.48%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000103507.14	97.05%	97.27%	na	na	na	96.29%	96.97%	97.91%	98.96%	97.32%	96.83%	97.32%	98.96%	97.42%	na	96.75%	97.04%	95.54%	98.07%	98.25%	na	98.39%	99.05%	97.02%	na	97.97%	96.17%	98.35%	97.77%	96.95%	97.75%	97.95%	97.76%	97.63%
ENSG00000104142.11	92.61%	92.62%	92.63%	100.00%	92.62%	na	92.60%	92.61%	92.57%	92.62%	100.00%	100.00%	92.62%	92.63%	92.61%	100.00%	na	100.00%	100.00%	92.63%	100.00%	92.61%	92.59%	92.63%	100.00%	92.62%	92.61%	92.60%	92.60%	100.00%	92.60%	92.62%	na	92.61%
ENSG00000104472.10	na	na	99.87%	94.08%	na	na	99.87%	na	99.87%	na	na	na	na	99.87%	na	na	na	99.87%	99.87%	99.87%	99.87%	na	99.87%	na	99.87%	na	na	na	99.87%	99.87%	na	99.87%	99.87%	na
ENSG00000104825.17	98.43%	97.53%	99.31%	99.13%	98.58%	100.00%	98.47%	99.29%	98.70%	99.35%	98.61%	100.00%	99.29%	99.39%	98.64%	99.25%	100.00%	98.06%	98.15%	99.29%	99.29%	98.75%	99.28%	98.41%	98.38%	98.43%	97.84%	99.29%	98.58%	100.00%	98.31%	98.58%	98.55%	99.29%
ENSG00000104863.12	100.00%	97.18%	98.24%	100.00%	100.00%	100.00%	98.46%	100.00%	100.00%	98.46%	100.00%	100.00%	100.00%	98.46%	100.00%	100.00%	na	100.00%	98.77%	100.00%	100.00%	na	100.00%	98.63%	na	98.46%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104889.7	92.48%	na	99.60%	na	97.58%	na	99.60%	99.60%	na	99.60%	99.60%	99.60%	99.60%	98.34%	95.31%	99.60%	95.28%	99.60%	99.60%	99.60%	99.60%	97.67%	95.19%	na	97.67%	94.55%	99.60%	99.60%	99.66%	99.60%	99.60%	99.60%	99.60%	na
ENSG00000104899.8	99.69%	100.00%	na	99.79%	100.00%	na	99.79%	100.00%	100.00%	99.77%	99.79%	99.71%	99.93%	99.69%	99.71%	100.00%	99.79%	99.81%	99.79%	na	99.77%	99.79%	99.62%	99.79%	na	99.79%	99.69%	99.79%	na	99.77%	na	99.77%	100.00%	99.79%
ENSG00000104918.8	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000104938.18	99.48%	98.80%	98.75%	99.79%	99.79%	na	98.95%	99.10%	99.79%	na	95.45%	97.35%	94.95%	99.79%	99.07%	na	na	99.22%	99.81%	99.70%	99.77%	99.40%	99.76%	99.82%	98.52%	98.78%	99.09%	na	99.73%	99.20%	99.76%	99.82%	99.21%	na
ENSG00000104976.13	93.91%	99.18%	95.23%	97.20%	98.96%	na	97.25%	na	97.20%	97.93%	96.09%	na	98.37%	93.34%	97.90%	100.00%	97.26%	97.26%	97.26%	98.37%	97.26%	97.90%	100.00%	98.96%	100.00%	97.90%	98.37%	na	97.90%	na	98.37%	na	97.61%	97.62%
ENSG00000104979.9	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	97.85%	na	100.00%	100.00%	na	na	97.66%	100.00%	na	100.00%	97.66%	na	100.00%
ENSG00000105137.13	99.03%	99.37%	na	na	99.37%	na	99.37%	99.47%	99.47%	99.37%	98.91%	98.57%	99.50%	98.76%	99.47%	99.37%	99.52%	99.47%	99.47%	99.47%	na	99.37%	99.47%	98.90%	99.55%	99.47%	99.55%	99.37%	99.37%	99.51%	99.55%	99.47%	99.47%	99.47%
ENSG00000105141.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105146.14	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.85%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.91%	100.00%	100.00%	100.00%	99.02%	99.90%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105185.12	99.57%	99.57%	98.45%	98.46%	99.57%	na	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	99.57%	96.38%	99.57%	99.57%	97.59%	99.57%	99.57%	99.57%	99.57%	99.57%	96.24%	98.46%	99.57%	99.57%	99.57%	na	99.57%	98.46%	99.57%	98.25%	99.57%	na
ENSG00000105198.12	93.90%	100.00%	95.52%	100.00%	100.00%	91.72%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	93.90%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000105246.6	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na
ENSG00000105261.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105369.10	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105371.10	na	97.88%	na	na	97.88%	na	97.88%	97.88%	na	na	97.88%	na	na	97.88%	na	na	na	97.88%	97.88%	na	97.88%	97.88%	97.88%	na	na	97.88%	97.88%	na	97.88%	na	97.88%	97.88%	na	97.88%
ENSG00000105376.5	na	100.00%	100.00%	99.48%	na	na	99.55%	100.00%	99.55%	99.59%	na	na	99.49%	na	99.49%	na	na	99.48%	99.57%	na	na	na	99.50%	na	99.55%	100.00%	na	100.00%	99.48%	na	na	99.48%	na	na
ENSG00000105472.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105519.18	93.26%	97.07%	95.86%	96.95%	100.00%	93.07%	96.97%	93.52%	91.95%	na	98.37%	na	na	94.55%	94.72%	94.97%	95.44%	93.25%	93.31%	94.69%	97.48%	97.29%	94.52%	96.83%	100.00%	91.74%	na	94.33%	91.54%	na	na	93.22%	94.07%	93.27%
ENSG00000105550.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000105640.13	na	97.10%	na	99.92%	97.05%	na	97.96%	100.00%	98.10%	100.00%	99.92%	na	na	100.00%	na	100.00%	na	99.76%	na	99.92%	100.00%	na	na	na	100.00%	98.70%	97.17%	98.64%	99.92%	100.00%	100.00%	100.00%	96.31%	99.67%
ENSG00000105672.15	99.79%	96.78%	99.79%	99.79%	93.64%	99.79%	96.41%	99.79%	99.79%	99.79%	95.86%	95.67%	99.79%	99.79%	89.99%	99.79%	na	99.79%	99.79%	95.67%	99.79%	99.79%	99.79%	na	96.78%	na	93.44%	99.79%	na	99.79%	96.78%	97.18%	95.06%	99.79%
ENSG00000105677.12	98.59%	98.59%	98.40%	na	98.40%	na	98.51%	97.87%	98.40%	98.40%	98.40%	98.40%	98.40%	98.56%	98.40%	98.40%	na	na	98.56%	98.40%	na	98.40%	na	98.40%	98.80%	98.40%	98.36%	98.40%	98.45%	na	98.40%	98.70%	na	98.54%
ENSG00000105697.9	98.36%	98.07%	na	na	na	na	100.00%	100.00%	97.97%	na	na	98.36%	na	97.22%	97.95%	na	97.23%	na	97.95%	98.36%	97.22%	97.95%	100.00%	98.36%	97.93%	98.53%	97.00%	na	100.00%	98.01%	na	98.02%	97.23%	98.36%
ENSG00000105711.14	94.33%	94.94%	97.29%	na	96.80%	89.94%	97.99%	98.33%	na	na	96.19%	95.70%	94.18%	96.78%	93.85%	94.33%	na	93.75%	98.09%	92.57%	91.17%	95.37%	93.72%	96.80%	88.77%	na	96.19%	89.43%	na	96.36%	96.91%	94.60%	99.15%	91.02%
ENSG00000106038.13	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na
ENSG00000106268.16	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000106330.12	99.18%	95.56%	99.18%	99.18%	99.18%	na	98.88%	99.07%	95.56%	99.27%	99.18%	99.18%	99.27%	99.27%	99.18%	95.62%	na	99.18%	99.27%	99.18%	99.18%	99.18%	99.18%	95.36%	99.27%	99.18%	99.18%	99.27%	99.18%	99.27%	99.18%	99.18%	na	98.63%
ENSG00000106333.13	na	93.45%	na	86.70%	na	na	82.33%	na	87.73%	89.31%	92.76%	na	81.16%	100.00%	93.20%	na	na	86.83%	93.20%	na	na	na	89.90%	na	na	na	93.03%	na	87.79%	85.25%	88.62%	na	na	91.09%
ENSG00000106367.15	97.46%	98.76%	94.31%	97.44%	97.46%	97.42%	100.00%	94.28%	na	na	96.18%	na	na	na	97.46%	96.95%	100.00%	95.81%	97.91%	97.44%	95.99%	95.82%	na	97.25%	97.46%	na	97.46%	97.46%	100.00%	97.45%	100.00%	100.00%	100.00%	94.55%
ENSG00000106400.12	95.17%	100.00%	94.03%	100.00%	100.00%	na	100.00%	100.00%	95.12%	100.00%	95.16%	94.03%	100.00%	94.03%	91.00%	93.89%	95.17%	100.00%	100.00%	95.14%	94.02%	94.02%	91.05%	91.01%	100.00%	100.00%	95.15%	94.03%	94.02%	100.00%	94.03%	91.00%	94.04%	91.01%
ENSG00000106560.11	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na
ENSG00000106803.10	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	na
ENSG00000107140.17	88.00%	99.93%	99.94%	96.84%	99.93%	na	99.93%	99.93%	99.93%	99.94%	85.97%	98.98%	97.29%	98.98%	97.29%	98.98%	95.32%	96.60%	98.98%	96.84%	96.84%	99.94%	99.93%	99.93%	99.93%	97.29%	97.29%	98.98%	99.94%	99.93%	97.29%	94.95%	99.94%	99.93%
ENSG00000107159.14	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000107175.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107185.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000107317.13	90.57%	na	85.80%	92.75%	na	na	86.51%	86.09%	85.36%	85.35%	91.33%	93.66%	88.35%	92.65%	na	na	na	93.65%	96.26%	92.48%	90.58%	96.68%	96.26%	93.62%	91.65%	87.11%	83.34%	88.54%	na	93.60%	90.49%	87.83%	na	91.36%
ENSG00000107807.13	na	100.00%	100.00%	na	na	na	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na
ENSG00000107815.10	96.45%	97.35%	97.57%	97.74%	96.23%	na	96.73%	98.35%	98.17%	96.73%	98.33%	97.03%	97.45%	na	97.85%	98.33%	na	97.21%	96.39%	97.55%	98.55%	97.62%	96.32%	96.38%	97.91%	98.40%	97.33%	96.62%	98.55%	98.55%	98.55%	96.27%	97.52%	na
ENSG00000107821.15	88.43%	87.76%	na	88.81%	97.89%	89.43%	na	89.35%	86.67%	na	na	na	87.66%	91.08%	na	na	87.73%	na	na	86.75%	87.72%	na	87.84%	na	na	na	87.70%	na	na	94.18%	87.73%	91.49%	85.69%	87.68%
ENSG00000107872.14	93.00%	83.48%	88.95%	92.03%	88.25%	na	na	86.29%	83.70%	na	89.57%	na	86.21%	na	93.64%	86.69%	88.02%	89.93%	na	89.70%	85.34%	88.38%	89.88%	86.52%	86.53%	86.23%	90.49%	na	89.33%	89.94%	83.46%	89.54%	na	92.08%
ENSG00000107984.10	na	97.57%	na	na	97.37%	na	97.09%	97.67%	95.07%	na	100.00%	97.08%	97.36%	na	na	97.35%	na	na	96.23%	97.08%	na	100.00%	97.36%	na	na	97.09%	100.00%	97.62%	97.09%	97.37%	97.67%	97.80%	100.00%	97.09%
ENSG00000108179.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108255.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108342.13	98.48%	98.31%	98.14%	98.31%	98.40%	na	97.83%	97.98%	na	98.31%	na	98.31%	98.31%	98.48%	98.31%	na	98.31%	98.31%	98.31%	98.48%	na	98.31%	97.83%	98.48%	98.48%	98.09%	98.31%	98.31%	98.22%	98.09%	98.48%	98.48%	98.31%	98.31%
ENSG00000108688.11	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000108691.10	na	na	99.77%	na	na	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na
ENSG00000108700.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000108784.10	97.38%	97.73%	na	97.39%	94.75%	na	95.25%	na	na	100.00%	na	97.73%	95.15%	96.69%	100.00%	94.48%	na	na	na	na	na	96.15%	95.21%	95.83%	100.00%	na	97.68%	96.35%	na	94.54%	93.39%	96.72%	na	92.82%
ENSG00000108813.12	na	87.48%	97.43%	93.25%	94.50%	na	na	na	na	na	97.42%	98.65%	na	95.39%	91.46%	na	96.80%	na	na	na	na	na	96.79%	88.71%	na	93.96%	na	90.01%	na	na	98.05%	94.51%	96.19%	90.21%
ENSG00000108830.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
